EpochTime,skewed_latitude,skewed_longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zipcode
1654000949,40.4222,-79.8805,4,"Industrial, sulfur ",So begins the repetitive bad air quality of summer nights.. Unjust,,15218
1654001960,40.4559,-79.9083,3,,,,15208
1654002037,40.4419,-79.8886,4,"industrial, exhaust, chemical","throat irritation, headache",,15221
1654003973,40.3791,-79.926,4,Chlorine,Airway irritation,,15207
1654004460,40.4397,-79.8834,4,Sulfur ,"Headache, nausea ",,15221
1654011922,40.4752,-79.9572,3,,,,15201
1654012264,40.4193,-79.9364,4,Industrial ,"Eye irritation, headache",,15207
1654023920,40.4254,-79.9344,3,,,,15217
1654055270,40.4346,-79.9194,3,Industry ,Nausea ,,15217
1654055505,40.4334,-79.9198,3,Industrial ,Nausea ,Have to close windows ,15217
1654064656,40.4339,-79.9206,4,"Smells sour and putrid.
.","Eyes irritated
 ",,15217
1654064781,40.4327,-79.9198,4,Industrial ,Headache ,Must keep windows closed.,15217
1654075821,40.4405,-79.89,4,Rotten eggs,,,15221
1654079349,40.4219,-79.8957,4,sulfur,headache,,15218
1654079472,40.434,-79.9839,5,Sulphur ,,,15221
1654080156,40.4287,-79.9149,5,Rotten eggs,,,15217
1654080903,40.4264,-79.9358,3,,,,15217
1654081162,40.435,-79.8636,3,Rotten eggs,,,15221
1654081187,40.4228,-79.8823,4,"Industrial, sulfur ",More sulfur garbage air this morning ,,15218
1654081203,40.4209,-79.9074,4,Industrial,,,15218
1654081747,40.4396,-79.8948,4," Chemical, burning","Eye irritation, throat irritation ",,15221
1654082785,40.4369,-79.9273,4,Never-ending smell of greed,"Woke me many times throughout the night, headache, irritated eyes, irritated nose, irritated throat, lungs that feel like I have smoked multiple packs of cigarettes, nausea, anxiety, despair",,15217
1654083284,40.4351,-79.8598,3,Industrial ,Headache ,,15221
1654083965,40.442,-79.8877,5,"industrial stench, like im breathing in chemical smoke","headache, throat irritation, sinus irritation",,15221
1654084665,40.4307,-79.9148,5,4th day in a row! Thanks for poisoning us steel works. Smells like p**p!,,,15217
1654085895,40.426,-79.9188,3,,,,15217
1654090257,40.4446,-79.9979,3,rotten paint,,,15222
1654095705,40.4496,-79.8951,4,Rotten eggs ,,,15208
1654096136,40.4347,-79.9113,3,,,,15217
1654127631,40.4284,-79.9218,3,Skunk,,"This is not cannabis, this is a skunk smell that existed this morning in the early hours & has returned this evening. ",15217
1654161405,40.4226,-79.8454,5,sh*t,,,15221
1654175921,40.4294,-79.9208,1,,,,15217
1654176952,40.4526,-79.9097,5,"Trash, sewage",,,15208
1654232511,40.4496,-79.9346,4,"Burned rubber, smoke ",Sinus irritation,,15232
1654253137,40.448,-79.9481,5,Chlorine ,,,15213
1654253278,40.4467,-79.9448,5,Chlorine ,,,15213
1654257944,40.4252,-79.8812,3,,,,15218
1654263921,40.4495,-79.9135,4,"Acrid, industrial, heavy",Nausea,,15206
1654264080,40.4471,-79.9036,4,"Chemical, industrial pollution",Eye irritation ,,15208
1654273730,40.4191,-79.9368,4,Industrial ,"Migraine, eyes very irritated ",,15207
1654280237,40.4601,-79.9275,3,Rotten eggs,,,15206
1654286411,40.4244,-79.9409,4,"Industrial, tar like ",Headache,"Smelled at second floor level, not at street level ",15207
1654290266,40.4267,-79.9303,3,Farts,,,15217
1654296895,40.4386,-79.9221,5,"It was bad this morning around 9am and, after a short reprieve, has been getting progressively worse throughout the day.","Irritated eyes, irritated nose, irritated throat, headaches, tachycardia",The Lawrenceville monitor has been down for quite some time. Whatever is in our air needs to be monitored so that we can figure out both what is in the air and who is putting it there.,15217
1654297379,40.444,-79.9298,4,"Burning rubber, sulfurous",,,15217
1654297533,40.4339,-79.8846,5,Woodsmoke,"Stuffy nose, headache",Neighbor's fire,15218
1654306804,40.4278,-79.8843,3,This evenings wood smoke report brought to you by neighbors who don't care about your air. ,,,15218
1654310943,40.422,-79.8578,4,"Burning, rotten eggs",,,15221
1654312286,40.4213,-79.8704,3,Rotten eggs,,,15221
1654313851,40.4354,-79.8608,3,"Industrial, suphur",Eyes burning,,15221
1654323344,40.4467,-79.9058,3,Woodsmoke,Eye irritation,Woke up to a strong smoky smell like someone had cooked bacon. Has persisted for about an hour.,15208
1654335886,40.4378,-79.891,4,Rotten eggs,Eye irritation ,,15221
1654338293,40.425,-79.8831,4,,,,15218
1654338413,40.4519,-79.9097,4,,,,15208
1654341865,40.4328,-79.8842,4,Industrial and sulfur,Stuffy nose and headache,,15218
1654360291,40.4179,-79.9384,4,"Industrial, smoky","Migraine, eyes very irritated 
",,15207
1654363143,40.4283,-79.8849,4,"Neighbor started wood grill
 Of course the grill is placed so it won't be a problem for himself. Could have used charcoal to minimize the impact on us, but no. I guess it'll hours of smoke for us
",,,15218
1654390376,40.4232,-79.9385,3,Wood smoke,Headache,,15217
1654407315,40.4244,-79.9421,1,,,"Windows open, finally!",15207
1654429828,40.4227,-79.9235,4,,,,15217
1654436680,40.4459,-79.9572,3,,,,15213
1654437340,40.4451,-79.9206,3,,,,15217
1654437675,40.4474,-79.9507,3,Smells like smoke from a fire,,,15213
1654438227,40.424,-79.8657,3,Sulpher ,,,15221
1654438723,40.4448,-79.9322,5,Sulfur,Sore throat,Clairton Carcinogen Works: shut it down NOW!,15217
1654440471,40.4395,-79.9246,3,Manure but a bit like sulfur too. ,,,15217
1654440479,40.431400000000004,-79.8826,3,"Sulfur, industrial ",,,15218
1654440545,40.4346,-79.9308,4,Industrial ,,,15217
1654440889,40.4377,-79.9538,3,Rotten eggs,,,15213
1654441008,40.4245,-79.943,4,industrial,,,15207
1654441032,40.4332,-79.939,4,Industrial ,"Nausea, sore throat",There are hundreds of kids and their families at the oval and the air stinks. We are encouraging our kids to be active in bad-quality air. Seems counter productive ,15217
1654450550,40.4019,-79.8448,5,Burning electrical wires that is infiltrating my house,Frustration ,Helllllppppppp!,15104
1654473987,40.443,-79.9177,4,Burning ,Itchy eye,,15217
1654489813,40.4262,-79.8818,5,"Skunk, industrial ",I always think it cant smell any worse. Im wrong. ,,15218
1654511864,40.449,-79.9625,4,Rotten eggs,,,15219
1654511964,40.4436,-79.9323,3,Sulfur,Irritated throat,Clairton Coke must be shut down now.,15217
1654512002,40.4558,-79.9562,3,Industrial ,,,15213
1654513401,40.4665,-79.9406,5,,,,15224
1654514579,40.4257,-79.9231,4,"Smoky, rotting, burn",Sniffly,Even inside the house,15217
1654514977,40.4251,-79.9018,3,Industrial,,,15218
1654515178,40.4353,-79.9135,3,Car exhaust,,,15217
1654515245,40.4177,-79.8915,3,,,,15218
1654515365,40.421,-79.8921,3,Rotting fish; farts,,The smell woke me up,15218
1654517470,40.4422,-79.9157,3,Sulfur,,,15217
1654517671,40.4294,-79.8879,3,Sulfur,,,15218
1654519923,40.4495,-79.9047,4,Chemical,"Coughing, stuffy nose",Please fix this!!!!,15208
1654521362,40.4091,-79.9395,3,Steel mill,Headache,,15207
1654523615,40.4267,-79.8846,3,Between 4 and 6 am sulfurious air pulled into house. Airing out house now make it obvious. ,,,15218
1654530367,40.443,-79.8882,4,"industrial, sulfur, like sticking your face in an exhaust pipe with rotten eggs","sore throat, headache, sinus problems",achd do your job!,15221
1654530681,40.4379,-79.9259,4,Death smog,"Sleeplessness, insomnia, headache, irritated eyes, irritated nose, irritated throat, PND, nausea, tachycardia, anxiety ",,15217
1654535052,40.4466,-79.9509,2,,,ive been having a really hard time breathing when i go out the past few days ,15213
1654544660,40.4181,-79.9379,4,Smoky,"Headache, eye irritation ",,15207
1654547323,40.4608,-79.9331,3,Burning rubber,Nausea,,15232
1654550021,40.4349,-79.9556,4,Rotten eggs,,,15213
1654556557,40.4226,-79.858,4,"Smelly rotten eggs, burning",Sadness and despair to not be able to enjoy fresh air,,15221
1654570674,40.4034,-79.8413,5,Weird fertilizer ammonia type smell,,This is been happening at night for multiple days.,15104
1654571588,40.422,-79.9316,4,,,,15217
1654593429,40.4374,-79.9276,4,Dense industrial smog,"Insomnia, sleeplessness, woke me throughout the night, headache, irritated eyes, irritated nose, irritated throat, tachycardia, anxiety ",,15217
1654600744,40.4342,-79.8604,2,,,,15221
1654612643,40.4507,-79.9153,5,"Acrid, industrial, smoky",Affects breathing (asthma),,15206
1654634363,40.419,-79.9373,4,Industrial ,"Headache, eye irritation ",,15207
1654639119,40.4144,-79.8471,5,Rank sulfur ,,,15221
1654704788,40.3708,-79.908,3,Sulfur,,,15207
1654722140,40.4366,-79.8737,4,Burning metal ,Such nice weather but can't open my windows or we'll inhale carcinogens,,15221
1654722990,40.4464,-79.9055,3,,,,15208
1654725647,40.4335,-79.8823,3,Woodsmoke,,,15218
1654740835,40.4204,-79.8581,4,"Bad eggs, foul odor in the rainy air",,,15221
1654779977,40.4067,-79.9456,4,"rotten eggs, almost skunk-like",nauseating,It has persisted for at least a couple days now.,15207
1654868236,40.4359,-79.9502,4,Industrial ,Irritation,,15213
1654902034,40.4234,-79.9422,3,"Farts, sulfur",,,15207
1654912913,40.4646,-79.9456,4,Burning wood,,,15224
1654915664,40.4396,-79.9561,3,Woodsmoke ,,,15213
1654920977,40.4459,-79.9161,4,Smoke,,,15217
1654929005,40.4242,-79.8815,5,Industrial- not skunk something else,Choking,,15218
1654929385,40.4772,-79.9256,5,,,,15206
1654934811,40.4363,-79.8867,4,Rotten eggs,Insomnia ,,15218
1654936710,40.4335,-79.9191,4,Toxic chemicsl Smell,Burning lungs and geadache,The toxic air pollution stench leaked into my bedroom from a the crack in the air conditioner in the window and gave me a painful headache after waking me up from sleep. ,15217
1654938252,40.4373,-79.9254,4,"Sulfuric stench, Acrid industrial ","Insomnia - woke up with tachycardia at 12:30, 1:20, 1:45, 2:35, 2:59 and I have been up since then. Headache, irritated eyes, irritated nose, irritated throat, PND, anxiety, sour stomach ",I hate this place. I just want out.,15217
1654949495,40.4222,-79.8437,5,Disgustingness ,,,15221
1654960718,40.4495,-79.9034,4,Industrial chemical smell increasing with heat,Headache ,,15208
1654961140,40.4231,-79.887,4,Hydrogen sulfide ,,,15218
1654961635,40.439,-79.8929,4,Rotten,,,15221
1654962486,40.4312,-79.8852,3,Industrial ,,,15218
1654983195,40.3986,-79.8625,3,,,,15104
1655000056,40.4324,-79.8831,3,Sulfur,,,15218
1655000838,40.428,-79.9173,4,"Pungent smokey smell, like burnt wires. ",Irritates nose and back of throat. ,This is an unusual smell. It is not something that I have smelled in the past. ,15217
1655002683,40.4236,-79.9431,4,"sulfur, fireworks?",,,15207
1655005603,40.4571,-79.9284,4,Industrial or sulfur,,,15232
1655024669,40.4491,-79.96,4,Acrid,,,15219
1655125181,40.4248,-79.9355,3,,,,15217
1655132826,40.4399,-79.8928,5,"Industrial, acrid",Sore throat,I have sinus issues and they're flaring up ,15221
1655168315,40.4346,-79.9142,5,,,,15217
1655180020,40.458,-79.9617,3,"Skunky, maybe sulfur",,,15213
1655229235,40.4352,-79.9116,5,,,,15217
1655238220,40.4257,-79.8861,3,Industrial,,,15218
1655240407,40.4264,-79.8851,3,Industrial,,,15218
1655256422,40.4262,-79.9343,3,,,,15217
1655289069,40.4699,-79.9616,3,"Dirt, dust and truck fumes",,,15201
1655292434,40.4271,-79.8843,3,Acrid sulfur. 4:00am plumage earlier. ,,,15218
1655293445,40.4559,-79.9812,4,"Industrial, sulfur",,,15222
1655297910,40.4313,-79.9297,4,Acrid mill stank,Sore throat and nose,,15217
1655298760,40.4424,-79.9613,2,Sulfur industrial,,,15213
1655299479,40.4606,-79.9315,3,,,,15232
1655313274,40.4388,-79.9252,4,Same old same old.,"Headache, irritated eyes, irritated nose, irritated throat, nausea, anxiety, interrupted sleep, insomnia",,15217
1655380184,40.4346,-79.9706,5,,,,15213
1655382648,40.3984,-79.8618,3,,,,15104
1655390761,40.4363,-79.927,4,,Fed up with this nonsense.,,15217
1655409769,40.4399,-79.9573,4,"burnt rubber, chemicals ",sore throat,,15213
1655413669,40.4384,-79.9266,4,Acrid Industrial Stank,"Burning eyes, nose, and throat",,15217
1655415804,40.433,-79.885,3,,,,15218
1655483089,40.4348,-79.9939,3,Occasional rotten eggs smell,,,15219
1655508283,40.4312,-79.8834,2,Woodsmoke,Stuffy nose,,15218
1655527982,40.4637,-79.9392,4,"smells like sour and industrial, like a wisconsin paper factory",,,15224
1655594444,40.4544,-79.9314,4,Gasoline chemicals solvent ,Unpleasantness yeah,,15232
1655664671,40.4657,-79.9442,3,,my sinuses are going nutso :(,,15224
1655725214,40.4241,-79.8825,3,,,,15218
1655725790,40.4418,-80.0079,4,Natural gas-like wwiitth a hint of metallic,None,,15222
1655726639,40.4236,-79.8703,4,Sulfur/electrical ,,,15221
1655728646,40.4351,-79.8863,4,Hydrogen sulfide ,Sore throat,,15218
1655728679,40.4308,-79.8884,4,Hydrogen sulfide,,,15218
1655737851,40.4213,-79.8989,5,"electrical burning, melting plastic, exhaust","headache, burning sensation when breathing, coughing",its really bad,15218
1655764796,40.42,-79.8918,5,Industrial rotten-egg farts,"Eyes nose and throat irritation, sneezing, burning sinuses",,15218
1655764936,40.4215,-79.8983,4,,,,15218
1655765325,40.4461,-79.9084,5,Industrial stink,,,15208
1655765388,40.4334,-79.8855,4,Industrial ,,,15218
1655765685,40.4491,-79.9146,4,Sulfur smells like rotten eggs. Making allergies bad for everyone on the block.,"Sneezing, headache, nausea, fatigue",I felt really weird today and had to lay down to sleep. Once I went outside I realized it was because of the pollution.,15206
1655765754,40.4463,-79.9125,3,Sulfur smell,,,15217
1655765821,40.4744,-79.9207,3,,,,15206
1655765855,40.4432,-79.9167,3,Sulphur,"Tightness in chest when breathing, headache",,15217
1655766014,40.4209,-79.8923,5,Chemicals,"Headache, sinus & throat irritation ",It's very nice that Rich Fitzgerald can sleep like a baby at night while thousands of people suffer daily from the carcinogenic chemicals he does nothing about. ,15218
1655767085,40.4507,-79.9109,5,industrial,headache,,15208
1655767172,40.4497,-79.9036,5,Very strong industrial air pollution smell,Eye irritation ,"Sudden poor air quality, very strong odor. Its awful and nauseating.",15208
1655767301,40.441,-79.8999,4,,,,15221
1655767811,40.4337,-79.8843,5,Industrial ,Headache,,15218
1655767831,40.4373,-79.8951,4,"Burning, chemical",Throat irritation ,,15221
1655767854,40.4702,-79.9149,5,Sulfur,"Headache, trouble breathing",,15206
1655769586,40.4475,-79.9025,3,,,,15208
1655770018,40.42,-79.905,5,Us steel ,,,15218
1655808051,40.4386,-79.926,5,dirty acrid stench,"red/ irritated eyes, scratchy throat, congestion ",,15217
1655851114,40.4687,-79.9631,3,Industrial ,Headache ,,15201
1655896240,40.4712,-79.9155,5,Sulfur,Sneezing and trouble breatjing,,15206
1655897417,40.4536,-79.913,2,Industrial,,,15206
1655901303,40.399,-79.8624,4,,,,15104
1655939872,40.4385,-79.9252,5,Ambient acrid funk,Today has been a lot.,,15217
1655943468,40.4411,-80.0142,3,Mix of exhaust idors,,,15222
1655948941,40.4275,-79.9227,4,Burnt rubber ,,,15217
1656021954,40.4469,-79.9092,4,Mothballs,,,15208
1656052690,40.4677,-79.9645,3,,,,15201
1656074999,40.4443,-79.9335,4,Sulfurous,,"Clairton coke poisoning us all, must be stopped",15217
1656086535,40.4562,-79.9182,5,Not precisely a smell. More of a dusty smoky something. No obvious odor.,Throat constriction. Raspy breath.,No obvious haze.,15206
1656098111,40.4267,-79.8829,3,,,,15218
1656104145,40.4448,-79.9172,2,Automobile exhaust fumes ,Mild headache ,"I am sitting outside in my backyard, there is a mild breeze but the air is not fresh: it smells like automobile exhaust fumes. I realize that I have a headache, which I do not usually get. I have noticed the smell for the past 1-2 hours.",15208
1656117935,40.4418,-79.8703,4,Weird chemical smell,Headache,,15221
1656128975,40.4461,-79.893,5,Smoke from a fire (house fire),Sore throat,Nothing visible and no sirens but smells like there is a house fire somewhere.,15221
1656163257,40.4672,-79.9359,5,Rotten eggs,,,15224
1656164894,40.374,-79.9136,3,Industrial,,,15207
1656165192,40.3741,-79.9147,3,Industrial,,,15207
1656165849,40.4253,-79.8848,3,,,,15218
1656167546,40.4295,-79.9543,5,Industrial stench,"Headache, nausea, clogged sinus","The bad air in Pittsburgh makes me concerned about the long-term health impacts it will have on my young children. If I could move out of Pittsburgh, I would.",15213
1656167733,40.409,-79.9444,5,,,,15207
1656167998,40.4341,-79.9184,5,Sulfur industrial ,Burning eyes - they ruined a beautiful day  ,,15217
1656169156,40.4281,-79.8827,3,Pirioticaly when the breeze picks up we get acrid sulfur smell. Likely coming over hill from Edgar Thomson plant. So it comes and goes. ,,,15218
1656170769,40.4087,-79.9455,4,"Rotten eggs, smells like Gary indiana",,,15207
1656174857,40.449,-79.903,5,Chemical smell,Headache ,,15208
1656204609,40.4254,-79.8678,2,,,,15221
1656220606,40.3643,-79.9175,5,"Metallic, industrial ","Sore throat, migraine, sinusitis, coughing","The smell is coming through our AC unit, stinking up the house. I woke up at 1:15AM coughing from the smell of it.",15207
1656231490,40.4245,-79.9194,4,"Dirty, heavy",Hard to breathe ,,15217
1656259900,40.4347,-79.8953,4,,,,15221
1656284657,40.4447,-79.9491,1,,,,15213
1656286320,40.3972,-79.8624,5,,,,15104
1656410313,40.4216,-79.8456,5,sh*t,,,15221
1656415260,40.4539,-79.911,3,,,,15208
1656415526,40.4239,-79.9367,3,Chemical smell,,,15217
1656435535,40.4365,-79.9913,4,,,,15219
1656441542,40.4277,-79.9175,4,"Chemical, sharp, industrial, paint or insecticide smal","Stinging nose, raw throat","Very unpleasant smell is drifting from northeast of 2617 Beechwood Blvd. There is also the sound of a compressor of some sort, like a commercial lawn sprayer, power washer or paint sprayer. ",15217
1656461689,40.425,-79.8662,1,,,,15221
1656473955,40.4462,-79.9516,3,rotten garbage,,,15213
1656493566,40.4389,-79.8944,5,"Sulfur, industrial ",,Woke me up as I had my windows open. Lung irritation. ,15221
1656496800,40.4233,-79.9012,3,"Rotten eggs, industrial ",,,15218
1656497078,40.4378,-79.9265,5,Acrid industrial funk,"Sleeplessness, insomnia, tachycardia, headache, irritated dry eyes, irritated nose, irritated throat, PND all night, nausea, anxiety",Last night was truly awful and I am exhausted,15217
